"","rowname","variable","value","geoid"
"11578","I.4","hh2",6.215,"51059420700"
"11579","I.5","hh2",33.35,"51059420700"
"11580","I.6","hh2",40.218,"51059420700"
"11581","I.7","hh2",83.156,"51059420700"
"11582","I.8","hh2",70.251,"51059420700"
"11583","I.9","hh2",133.839,"51059420700"
"11584","I.1","hh3",10.235,"51059420700"
"11585","I.2","hh3",4.154,"51059420700"
"11586","I.3","hh3",1.177,"51059420700"
"11587","I.4","hh3",6.438,"51059420700"
"11588","I.5","hh3",19.564,"51059420700"
"11589","I.6","hh3",30.641,"51059420700"
"11590","I.7","hh3",40.94,"51059420700"
"11591","I.8","hh3",52.785,"51059420700"
"11592","I.9","hh3",104.066,"51059420700"
"11593","I.1","hh4",0.349,"51059420700"
"11594","I.2","hh4",2.008,"51059420700"
"11595","I.3","hh4",0.515,"51059420700"
"11596","I.4","hh4",6.718,"51059420700"
"11597","I.5","hh4",20.952,"51059420700"
"11598","I.6","hh4",20.645,"51059420700"
"11599","I.7","hh4",50.753,"51059420700"
"11600","I.8","hh4",35.917,"51059420700"
"11601","I.9","hh4",100.142,"51059420700"
"11602","I.1","hh5",3.264,"51059420700"
"11603","I.2","hh5",1.671,"51059420700"
"11604","I.3","hh5",1.111,"51059420700"
"11605","I.4","hh5",8.103,"51059420700"
"11606","I.5","hh5",15.66,"51059420700"
"11607","I.6","hh5",27.41,"51059420700"
"11608","I.7","hh5",73.635,"51059420700"
"11609","I.8","hh5",58.904,"51059420700"
"11610","I.9","hh5",99.242,"51059420700"
"11611","I.1","hh1",52.098,"51059420600"
"11612","I.2","hh1",29.79,"51059420600"
"11613","I.3","hh1",16.726,"51059420600"
"11614","I.4","hh1",103.54,"51059420600"
"11615","I.5","hh1",55.869,"51059420600"
"11616","I.6","hh1",96.366,"51059420600"
"11617","I.7","hh1",105.61,"51059420600"
"11618","I.8","hh1",52.691,"51059420600"
"11619","I.9","hh1",28.311,"51059420600"
"11620","I.1","hh2",22.084,"51059420600"
"11621","I.2","hh2",21.156,"51059420600"
"11622","I.3","hh2",11.269,"51059420600"
"11623","I.4","hh2",53.567,"51059420600"
"11624","I.5","hh2",36.291,"51059420600"
"11625","I.6","hh2",134.248,"51059420600"
"11626","I.7","hh2",180.762,"51059420600"
"11627","I.8","hh2",143.919,"51059420600"
"11628","I.9","hh2",135.704,"51059420600"
"11629","I.1","hh3",17.531,"51059420600"
"11630","I.2","hh3",21.082,"51059420600"
"11631","I.3","hh3",4.387,"51059420600"
"11632","I.4","hh3",30.568,"51059420600"
"11633","I.5","hh3",14.73,"51059420600"
"11634","I.6","hh3",50.473,"51059420600"
"11635","I.7","hh3",44.669,"51059420600"
"11636","I.8","hh3",53.96,"51059420600"
"11637","I.9","hh3",61.6,"51059420600"
"11638","I.1","hh4",0.413,"51059420600"
"11639","I.2","hh4",6.934,"51059420600"
"11640","I.3","hh4",1.612,"51059420600"
"11641","I.4","hh4",18.44,"51059420600"
"11642","I.5","hh4",13.297,"51059420600"
"11643","I.6","hh4",21.385,"51059420600"
"11644","I.7","hh4",38.005,"51059420600"
"11645","I.8","hh4",25.42,"51059420600"
"11646","I.9","hh4",48.495,"51059420600"
"11647","I.1","hh5",3.874,"51059420600"
"11648","I.2","hh5",8.038,"51059420600"
"11649","I.3","hh5",4.006,"51059420600"
"11650","I.4","hh5",34.884,"51059420600"
"11651","I.5","hh5",8.813,"51059420600"
"11652","I.6","hh5",30.528,"51059420600"
"11653","I.7","hh5",46.955,"51059420600"
"11654","I.8","hh5",34.011,"51059420600"
"11655","I.9","hh5",33.891,"51059420600"
"11656","I.1","hh1",83.562,"51059420503"
"11657","I.2","hh1",19.61,"51059420503"
"11658","I.3","hh1",0,"51059420503"
"11659","I.4","hh1",37.704,"51059420503"
"11660","I.5","hh1",131.505,"51059420503"
"11661","I.6","hh1",72.957,"51059420503"
"11662","I.7","hh1",84.633,"51059420503"
"11663","I.8","hh1",39.651,"51059420503"
"11664","I.9","hh1",17.38,"51059420503"
"11665","I.1","hh2",45.839,"51059420503"
"11666","I.2","hh2",12.585,"51059420503"
"11667","I.3","hh2",0,"51059420503"
"11668","I.4","hh2",12.691,"51059420503"
"11669","I.5","hh2",132.323,"51059420503"
"11670","I.6","hh2",92.352,"51059420503"
"11671","I.7","hh2",143.406,"51059420503"
"11672","I.8","hh2",101.643,"51059420503"
"11673","I.9","hh2",77.161,"51059420503"
"11674","I.1","hh3",23.889,"51059420503"
"11675","I.2","hh3",12.441,"51059420503"
"11676","I.3","hh3",0,"51059420503"
"11677","I.4","hh3",9.265,"51059420503"
"11678","I.5","hh3",33.091,"51059420503"
"11679","I.6","hh3",32.097,"51059420503"
"11680","I.7","hh3",31.603,"51059420503"
"11681","I.8","hh3",35.494,"51059420503"
"11682","I.9","hh3",35.121,"51059420503"
"11683","I.1","hh4",0.359,"51059420503"
"11684","I.2","hh4",4.493,"51059420503"
"11685","I.3","hh4",0,"51059420503"
"11686","I.4","hh4",7.246,"51059420503"
"11687","I.5","hh4",20.223,"51059420503"
"11688","I.6","hh4",13.594,"51059420503"
"11689","I.7","hh4",25.513,"51059420503"
"11690","I.8","hh4",16.367,"51059420503"
"11691","I.9","hh4",28.206,"51059420503"
"11692","I.1","hh5",2.35,"51059420503"
"11693","I.2","hh5",3.872,"51059420503"
"11694","I.3","hh5",0,"51059420503"
"11695","I.4","hh5",8.094,"51059420503"
"11696","I.5","hh5",12.858,"51059420503"
"11697","I.6","hh5",13.001,"51059420503"
"11698","I.7","hh5",22.846,"51059420503"
"11699","I.8","hh5",15.846,"51059420503"
"11700","I.9","hh5",16.132,"51059420503"
"11701","I.1","hh1",50.932,"51059420502"
"11702","I.2","hh1",10.505,"51059420502"
"11703","I.3","hh1",27.092,"51059420502"
"11704","I.4","hh1",59.253,"51059420502"
"11705","I.5","hh1",160.739,"51059420502"
"11706","I.6","hh1",116.485,"51059420502"
"11707","I.7","hh1",130.667,"51059420502"
"11708","I.8","hh1",62.741,"51059420502"
"11709","I.9","hh1",40.586,"51059420502"
"11710","I.1","hh2",9.78,"51059420502"
"11711","I.2","hh2",4.631,"51059420502"
"11712","I.3","hh2",13.71,"51059420502"
"11713","I.4","hh2",13.467,"51059420502"
"11714","I.5","hh2",68.122,"51059420502"
"11715","I.6","hh2",70.253,"51059420502"
"11716","I.7","hh2",112.015,"51059420502"
"11717","I.8","hh2",87.787,"51059420502"
"11718","I.9","hh2",130.235,"51059420502"
"11719","I.1","hh3",3.554,"51059420502"
"11720","I.2","hh3",3.517,"51059420502"
"11721","I.3","hh3",2.516,"51059420502"
"11722","I.4","hh3",4.768,"51059420502"
"11723","I.5","hh3",9.052,"51059420502"
"11724","I.6","hh3",10.777,"51059420502"
"11725","I.7","hh3",11.278,"51059420502"
"11726","I.8","hh3",13.73,"51059420502"
"11727","I.9","hh3",25.808,"51059420502"
"11728","I.1","hh4",0.078,"51059420502"
"11729","I.2","hh4",1.154,"51059420502"
"11730","I.3","hh4",0.66,"51059420502"
"11731","I.4","hh4",2.949,"51059420502"
"11732","I.5","hh4",5.446,"51059420502"
"11733","I.6","hh4",4.092,"51059420502"
"11734","I.7","hh4",8.085,"51059420502"
"11735","I.8","hh4",5.453,"51059420502"
"11736","I.9","hh4",15.084,"51059420502"
"11737","I.1","hh5",0.655,"51059420502"
"11738","I.2","hh5",1.193,"51059420502"
"11739","I.3","hh5",2.022,"51059420502"
"11740","I.4","hh5",4.563,"51059420502"
"11741","I.5","hh5",4.641,"51059420502"
"11742","I.6","hh5",5.394,"51059420502"
"11743","I.7","hh5",9.956,"51059420502"
"11744","I.8","hh5",7.288,"51059420502"
"11745","I.9","hh5",12.287,"51059420502"
"11746","I.1","hh1",16.744,"51059420501"
"11747","I.2","hh1",9.901,"51059420501"
"11748","I.3","hh1",16.199,"51059420501"
"11749","I.4","hh1",77.286,"51059420501"
"11750","I.5","hh1",129.206,"51059420501"
"11751","I.6","hh1",90.715,"51059420501"
"11752","I.7","hh1",46.607,"51059420501"
"11753","I.8","hh1",14.12,"51059420501"
"11754","I.9","hh1",34.221,"51059420501"
"11755","I.1","hh2",2.558,"51059420501"
"11756","I.2","hh2",3.222,"51059420501"
"11757","I.3","hh2",5.931,"51059420501"
"11758","I.4","hh2",8.299,"51059420501"
"11759","I.5","hh2",27.32,"51059420501"
"11760","I.6","hh2",26.953,"51059420501"
"11761","I.7","hh2",30.473,"51059420501"
"11762","I.8","hh2",17.735,"51059420501"
"11763","I.9","hh2",63.508,"51059420501"
"11764","I.1","hh3",1.563,"51059420501"
"11765","I.2","hh3",2.355,"51059420501"
"11766","I.3","hh3",1.332,"51059420501"
"11767","I.4","hh3",2.988,"51059420501"
"11768","I.5","hh3",4.913,"51059420501"
"11769","I.6","hh3",5.789,"51059420501"
"11770","I.7","hh3",5.102,"51059420501"
"11771","I.8","hh3",5.229,"51059420501"
"11772","I.9","hh3",14.73,"51059420501"
"11773","I.1","hh4",0.009,"51059420501"
"11774","I.2","hh4",0.173,"51059420501"
"11775","I.3","hh4",0.082,"51059420501"
"11776","I.4","hh4",0.362,"51059420501"
"11777","I.5","hh4",0.615,"51059420501"
"11778","I.6","hh4",0.457,"51059420501"
"11779","I.7","hh4",0.898,"51059420501"
"11780","I.8","hh4",0.594,"51059420501"
"11781","I.9","hh4",1.81,"51059420501"
"11782","I.1","hh5",0.126,"51059420501"
"11783","I.2","hh5",0.349,"51059420501"
"11784","I.3","hh5",0.457,"51059420501"
"11785","I.4","hh5",1.064,"51059420501"
"11786","I.5","hh5",0.946,"51059420501"
"11787","I.6","hh5",1.086,"51059420501"
"11788","I.7","hh5",1.92,"51059420501"
"11789","I.8","hh5",1.321,"51059420501"
"11790","I.9","hh5",2.731,"51059420501"
"11791","I.1","hh1",50.667,"51059420400"
"11792","I.2","hh1",7.604,"51059420400"
"11793","I.3","hh1",28.81,"51059420400"
"11794","I.4","hh1",133.897,"51059420400"
"11795","I.5","hh1",529.99,"51059420400"
"11796","I.6","hh1",161.107,"51059420400"
"11797","I.7","hh1",351.533,"51059420400"
"11798","I.8","hh1",93.316,"51059420400"
"11799","I.9","hh1",59.076,"51059420400"
"11800","I.1","hh2",6.997,"51059420400"
"11801","I.2","hh2",3.119,"51059420400"
"11802","I.3","hh2",11.555,"51059420400"
"11803","I.4","hh2",16.965,"51059420400"
"11804","I.5","hh2",76.741,"51059420400"
"11805","I.6","hh2",56.226,"51059420400"
"11806","I.7","hh2",122.489,"51059420400"
"11807","I.8","hh2",77.644,"51059420400"
"11808","I.9","hh2",126.264,"51059420400"
"11809","I.1","hh3",7.17,"51059420400"
"11810","I.2","hh3",3.89,"51059420400"
"11811","I.3","hh3",4.525,"51059420400"
"11812","I.4","hh3",13.071,"51059420400"
"11813","I.5","hh3",28.384,"51059420400"
"11814","I.6","hh3",26.299,"51059420400"
"11815","I.7","hh3",33.616,"51059420400"
"11816","I.8","hh3",33.429,"51059420400"
"11817","I.9","hh3",58.617,"51059420400"
"11818","I.1","hh4",0.102,"51059420400"
"11819","I.2","hh4",1.215,"51059420400"
"11820","I.3","hh4",0.878,"51059420400"
"11821","I.4","hh4",4.556,"51059420400"
"11822","I.5","hh4",8.429,"51059420400"
"11823","I.6","hh4",5.85,"51059420400"
"11824","I.7","hh4",12.374,"51059420400"
"11825","I.8","hh4",7.882,"51059420400"
"11826","I.9","hh4",21.713,"51059420400"
"11827","I.1","hh5",0.065,"51059420400"
"11828","I.2","hh5",0.171,"51059420400"
"11829","I.3","hh5",0.232,"51059420400"
"11830","I.4","hh5",0.51,"51059420400"
"11831","I.5","hh5",0.456,"51059420400"
"11832","I.6","hh5",0.518,"51059420400"
"11833","I.7","hh5",0.989,"51059420400"
"11834","I.8","hh5",0.729,"51059420400"
"11835","I.9","hh5",1.329,"51059420400"
"11836","I.1","hh1",22.296,"51059420300"
"11837","I.2","hh1",17.809,"51059420300"
"11838","I.3","hh1",12.273,"51059420300"
"11839","I.4","hh1",9.265,"51059420300"
"11840","I.5","hh1",62.2,"51059420300"
"11841","I.6","hh1",30.418,"51059420300"
"11842","I.7","hh1",58.351,"51059420300"
"11843","I.8","hh1",30.224,"51059420300"
"11844","I.9","hh1",28.165,"51059420300"
"11845","I.1","hh2",11.769,"51059420300"
"11846","I.2","hh2",20.512,"51059420300"
"11847","I.3","hh2",10.325,"51059420300"
"11848","I.4","hh2",2.795,"51059420300"
"11849","I.5","hh2",74.971,"51059420300"
"11850","I.6","hh2",39.967,"51059420300"
"11851","I.7","hh2",156.683,"51059420300"
"11852","I.8","hh2",134.765,"51059420300"
"11853","I.9","hh2",282.213,"51059420300"
"11854","I.1","hh3",12.445,"51059420300"
"11855","I.2","hh3",23.829,"51059420300"
"11856","I.3","hh3",4.265,"51059420300"
"11857","I.4","hh3",2.478,"51059420300"
"11858","I.5","hh3",31.032,"51059420300"
"11859","I.6","hh3",20.837,"51059420300"
"11860","I.7","hh3",46.691,"51059420300"
"11861","I.8","hh3",60.109,"51059420300"
"11862","I.9","hh3",131.315,"51059420300"
"11863","I.1","hh4",0.686,"51059420300"
"11864","I.2","hh4",19.306,"51059420300"
"11865","I.3","hh4",2.186,"51059420300"
"11866","I.4","hh4",2.759,"51059420300"
"11867","I.5","hh4",52.191,"51059420300"
"11868","I.6","hh4",18.267,"51059420300"
"11869","I.7","hh4",102.921,"51059420300"
"11870","I.8","hh4",75.078,"51059420300"
"11871","I.9","hh4",241.607,"51059420300"
"11872","I.1","hh5",2.805,"51059420300"
"11873","I.2","hh5",9.545,"51059420300"
"11874","I.3","hh5",3.951,"51059420300"
"11875","I.4","hh5",2.703,"51059420300"
"11876","I.5","hh5",19.606,"51059420300"
"11877","I.6","hh5",12.511,"51059420300"
"11878","I.7","hh5",51.354,"51059420300"
"11879","I.8","hh5",39.825,"51059420300"
"11880","I.9","hh5",77.7,"51059420300"
"11881","I.1","hh1",3.753,"51059420203"
"11882","I.2","hh1",5.973,"51059420203"
"11883","I.3","hh1",2.3,"51059420203"
"11884","I.4","hh1",19.818,"51059420203"
"11885","I.5","hh1",36.157,"51059420203"
"11886","I.6","hh1",25.693,"51059420203"
"11887","I.7","hh1",54.638,"51059420203"
"11888","I.8","hh1",37.305,"51059420203"
"11889","I.9","hh1",32.362,"51059420203"
"11890","I.1","hh2",0.935,"51059420203"
"11891","I.2","hh2",3.111,"51059420203"
"11892","I.3","hh2",1.361,"51059420203"
"11893","I.4","hh2",6.013,"51059420203"
"11894","I.5","hh2",23.109,"51059420203"
"11895","I.6","hh2",24.102,"51059420203"
"11896","I.7","hh2",81.045,"51059420203"
"11897","I.8","hh2",102.741,"51059420203"
"11898","I.9","hh2",187.583,"51059420203"
"11899","I.1","hh3",1.05,"51059420203"
"11900","I.2","hh3",3.739,"51059420203"
"11901","I.3","hh3",0.573,"51059420203"
"11902","I.4","hh3",4.847,"51059420203"
"11903","I.5","hh3",9.261,"51059420203"
"11904","I.6","hh3",11.556,"51059420203"
"11905","I.7","hh3",21.131,"51059420203"
"11906","I.8","hh3",36.077,"51059420203"
"11907","I.9","hh3",70.766,"51059420203"
"11908","I.1","hh4",0.04,"51059420203"
"11909","I.2","hh4",1.782,"51059420203"
"11910","I.3","hh4",0.25,"51059420203"
"11911","I.4","hh4",4.998,"51059420203"
"11912","I.5","hh4",9.903,"51059420203"
"11913","I.6","hh4",7.836,"51059420203"
"11914","I.7","hh4",26.008,"51059420203"
"11915","I.8","hh4",23.872,"51059420203"
"11916","I.9","hh4",66.313,"51059420203"
"11917","I.1","hh5",0.222,"51059420203"
"11918","I.2","hh5",1.395,"51059420203"
"11919","I.3","hh5",0.516,"51059420203"
"11920","I.4","hh5",5.324,"51059420203"
"11921","I.5","hh5",5.571,"51059420203"
"11922","I.6","hh5",6.814,"51059420203"
"11923","I.7","hh5",22.178,"51059420203"
"11924","I.8","hh5",23.006,"51059420203"
"11925","I.9","hh5",39.975,"51059420203"
"11926","I.1","hh1",9.415,"51059420202"
"11927","I.2","hh1",9.216,"51059420202"
"11928","I.3","hh1",0,"51059420202"
"11929","I.4","hh1",17.202,"51059420202"
"11930","I.5","hh1",97.012,"51059420202"
"11931","I.6","hh1",98.074,"51059420202"
"11932","I.7","hh1",271.816,"51059420202"
"11933","I.8","hh1",73.521,"51059420202"
"11934","I.9","hh1",13.744,"51059420202"
"11935","I.1","hh2",1.064,"51059420202"
"11936","I.2","hh2",1.922,"51059420202"
"11937","I.3","hh2",0,"51059420202"
"11938","I.4","hh2",8.302,"51059420202"
"11939","I.5","hh2",46.753,"51059420202"
"11940","I.6","hh2",66.191,"51059420202"
"11941","I.7","hh2",153.275,"51059420202"
"11942","I.8","hh2",97.924,"51059420202"
"11943","I.9","hh2",60.568,"51059420202"
"11944","I.1","hh3",3.166,"51059420202"
"11945","I.2","hh3",2.224,"51059420202"
"11946","I.3","hh3",0,"51059420202"
"11947","I.4","hh3",2.967,"51059420202"
"11948","I.5","hh3",14.051,"51059420202"
"11949","I.6","hh3",13.326,"51059420202"
"11950","I.7","hh3",38.577,"51059420202"
"11951","I.8","hh3",31.059,"51059420202"
"11952","I.9","hh3",25.63,"51059420202"
"11953","I.1","hh4",0.355,"51059420202"
"11954","I.2","hh4",1.082,"51059420202"
"11955","I.3","hh4",0,"51059420202"
"11956","I.4","hh4",1.564,"51059420202"
"11957","I.5","hh4",3.533,"51059420202"
"11958","I.6","hh4",3.845,"51059420202"
"11959","I.7","hh4",11.495,"51059420202"
"11960","I.8","hh4",12.463,"51059420202"
"11961","I.9","hh4",13.663,"51059420202"
"11962","I.1","hh5",0,"51059420202"
"11963","I.2","hh5",0.556,"51059420202"
"11964","I.3","hh5",0,"51059420202"
"11965","I.4","hh5",0.964,"51059420202"
"11966","I.5","hh5",3.651,"51059420202"
"11967","I.6","hh5",2.565,"51059420202"
"11968","I.7","hh5",5.838,"51059420202"
"11969","I.8","hh5",5.033,"51059420202"
"11970","I.9","hh5",6.394,"51059420202"
"11971","I.1","hh1",0,"51059420201"
"11972","I.2","hh1",0,"51059420201"
"11973","I.3","hh1",16.365,"51059420201"
"11974","I.4","hh1",8.698,"51059420201"
"11975","I.5","hh1",28.649,"51059420201"
"11976","I.6","hh1",37.394,"51059420201"
"11977","I.7","hh1",115.155,"51059420201"
"11978","I.8","hh1",55.896,"51059420201"
"11979","I.9","hh1",29.842,"51059420201"
"11980","I.1","hh2",0,"51059420201"
"11981","I.2","hh2",0,"51059420201"
"11982","I.3","hh2",13.396,"51059420201"
"11983","I.4","hh2",7.311,"51059420201"
"11984","I.5","hh2",20.493,"51059420201"
"11985","I.6","hh2",31.245,"51059420201"
"11986","I.7","hh2",85.113,"51059420201"
"11987","I.8","hh2",93.597,"51059420201"
"11988","I.9","hh2",146.845,"51059420201"
"11989","I.1","hh3",0,"51059420201"
"11990","I.2","hh3",0,"51059420201"
"11991","I.3","hh3",2.752,"51059420201"
"11992","I.4","hh3",4.691,"51059420201"
"11993","I.5","hh3",13.934,"51059420201"
"11994","I.6","hh3",14.778,"51059420201"
"11995","I.7","hh3",47.455,"51059420201"
"11996","I.8","hh3",50.908,"51059420201"
"11997","I.9","hh3",80.482,"51059420201"
"11998","I.1","hh4",0,"51059420201"
"11999","I.2","hh4",0,"51059420201"
"12000","I.3","hh4",2.99,"51059420201"
"12001","I.4","hh4",4.529,"51059420201"
"12002","I.5","hh4",10.338,"51059420201"
"12003","I.6","hh4",12.316,"51059420201"
"12004","I.7","hh4",56.509,"51059420201"
"12005","I.8","hh4",71.636,"51059420201"
"12006","I.9","hh4",113.683,"51059420201"
"12007","I.1","hh5",0,"51059420201"
"12008","I.2","hh5",0,"51059420201"
"12009","I.3","hh5",1.496,"51059420201"
"12010","I.4","hh5",3.771,"51059420201"
"12011","I.5","hh5",13.586,"51059420201"
"12012","I.6","hh5",11.268,"51059420201"
"12013","I.7","hh5",29.768,"51059420201"
"12014","I.8","hh5",27.963,"51059420201"
"12015","I.9","hh5",39.148,"51059420201"
"12016","I.1","hh1",7.687,"51059420100"
"12017","I.2","hh1",2.995,"51059420100"
"12018","I.3","hh1",11.839,"51059420100"
"12019","I.4","hh1",18.757,"51059420100"
"12020","I.5","hh1",22.656,"51059420100"
"12021","I.6","hh1",15.639,"51059420100"
"12022","I.7","hh1",42.803,"51059420100"
"12023","I.8","hh1",17.449,"51059420100"
"12024","I.9","hh1",11.176,"51059420100"
"12025","I.1","hh2",1.928,"51059420100"
"12026","I.2","hh2",0.664,"51059420100"
"12027","I.3","hh2",20.15,"51059420100"
"12028","I.4","hh2",28.066,"51059420100"
"12029","I.5","hh2",25.162,"51059420100"
"12030","I.6","hh2",20.107,"51059420100"
"12031","I.7","hh2",82.648,"51059420100"
"12032","I.8","hh2",52.262,"51059420100"
"12033","I.9","hh2",97.013,"51059420100"
"12034","I.1","hh3",8.505,"51059420100"
"12035","I.2","hh3",1.017,"51059420100"
"12036","I.3","hh3",2.8,"51059420100"
"12037","I.4","hh3",10.219,"51059420100"
"12038","I.5","hh3",12.784,"51059420100"
"12039","I.6","hh3",7.043,"51059420100"
"12040","I.7","hh3",42.693,"51059420100"
"12041","I.8","hh3",27.421,"51059420100"
"12042","I.9","hh3",49.518,"51059420100"
"12043","I.1","hh4",1.88,"51059420100"
"12044","I.2","hh4",0.857,"51059420100"
"12045","I.3","hh4",5.637,"51059420100"
"12046","I.4","hh4",32.386,"51059420100"
"12047","I.5","hh4",12.168,"51059420100"
"12048","I.6","hh4",6.574,"51059420100"
"12049","I.7","hh4",83.503,"51059420100"
"12050","I.8","hh4",43.145,"51059420100"
"12051","I.9","hh4",79.851,"51059420100"
"12052","I.1","hh5",0,"51059420100"
"12053","I.2","hh5",0.466,"51059420100"
"12054","I.3","hh5",3.574,"51059420100"
"12055","I.4","hh5",68.571,"51059420100"
"12056","I.5","hh5",25.231,"51059420100"
"12057","I.6","hh5",7.638,"51059420100"
"12058","I.7","hh5",93.354,"51059420100"
"12059","I.8","hh5",31.724,"51059420100"
"12060","I.9","hh5",63.442,"51059420100"
"12061","I.1","hh1",3.388,"51059416300"
"12062","I.2","hh1",18.979,"51059416300"
"12063","I.3","hh1",4.25,"51059416300"
"12064","I.4","hh1",8.854,"51059416300"
"12065","I.5","hh1",27.724,"51059416300"
"12066","I.6","hh1",7.825,"51059416300"
"12067","I.7","hh1",23.721,"51059416300"
"12068","I.8","hh1",15.117,"51059416300"
"12069","I.9","hh1",18.142,"51059416300"
"12070","I.1","hh2",4.633,"51059416300"
"12071","I.2","hh2",25.02,"51059416300"
"12072","I.3","hh2",1.432,"51059416300"
"12073","I.4","hh2",6.015,"51059416300"
"12074","I.5","hh2",23.849,"51059416300"
"12075","I.6","hh2",10.483,"51059416300"
"12076","I.7","hh2",35.282,"51059416300"
"12077","I.8","hh2",49.395,"51059416300"
"12078","I.9","hh2",103.891,"51059416300"
"12079","I.1","hh3",1.707,"51059416300"
"12080","I.2","hh3",7.686,"51059416300"
