"puma","serialno","hh_wt","hh_comb","no_adult","no_teenager","no_schooler","no_preschooler","no_toddler","no_infant","index","hh_size_recode","hh_income_cat","hh_income","food_cost_month","childcare_cost_month"
59309,"2020HU0023512",13,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",102100,759.984013001781,0
59309,"2020HU0027392",13,NA,2,0,1,0,0,0,33,3,"$100,000 to $149,999",115000,1047.40983861281,891
59309,"2020HU0028443",10,01:10:00,1,0,0,0,0,0,41,1,"$200,000 or more",228800,414.536734364608,0
59309,"2020HU0030170",15,04:40:00,4,0,0,0,0,0,24,4,"$50,000 to $74,999",53100,1381.78911454869,0
59309,"2020HU0041546",40,02:20:00,2,0,0,0,0,0,22,2,"$50,000 to $74,999",74000,759.984013001781,0
59309,"2020HU0043553",10,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",295000,759.984013001781,0
59309,"2020HU0045058",4,NA,2,0,1,1,0,0,44,4,"$200,000 or more",1074200,1207.27575564437,1871.08
59309,"2020HU0046557",8,01:10:00,1,0,0,0,0,0,26,1,"$75,000 to $99,999",77700,414.536734364608,0
59309,"2020HU0053571",14,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",397300,759.984013001781,0
59309,"2020HU0054491",13,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",86200,759.984013001781,0
59309,"2020HU0056626",18,02:20:00,2,0,0,0,0,0,22,2,"$50,000 to $74,999",72000,759.984013001781,0
59309,"2020HU0057308",13,04:22:00,2,2,0,0,0,0,44,4,"$200,000 or more",202600,1377.07932616517,0
59309,"2020HU0061243",20,03:30:00,3,0,0,0,0,0,23,3,"$50,000 to $74,999",61300,1088.1589277071,0
59309,"2020HU0062190",16,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",190000,759.984013001781,0
59309,"2020HU0066442",10,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",155000,759.984013001781,0
59309,"2020HU0069675",62,01:10:00,1,0,0,0,0,0,41,1,"$200,000 or more",2e+05,414.536734364608,0
59309,"2020HU0070297",4,02:20:00,2,0,0,0,0,0,2,2,"Less than $15,000",14200,759.984013001781,0
59309,"2020HU0076252",12,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",62500,414.536734364608,0
59309,"2020HU0080550",15,NA,2,0,2,0,0,0,34,4,"$100,000 to $149,999",138200,1304.17180198815,1782
59309,"2020HU0085101",13,NA,2,0,2,0,0,0,34,4,"$100,000 to $149,999",133500,1304.17180198815,1782
59309,"2020HU0092560",13,05:23:00,2,3,0,0,0,0,30,5,"$75,000 to $99,999",90730,1634.16312508005,0
59309,"2020HU0092907",106,01:10:00,1,0,0,0,0,0,36,1,"$150,000 to $199,999",152000,414.536734364608,0
59309,"2020HU0096254",12,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",108000,759.984013001781,0
59309,"2020HU0097636",11,NA,4,0,1,0,0,0,35,5,"$100,000 to $149,999",122000,1604.00635006032,891
59309,"2020HU0101961",43,03:20:10,2,0,0,0,1,0,28,3,"$75,000 to $99,999",76000,939.866530663331,980.08
59309,"2020HU0103247",8,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",108100,759.984013001781,0
59309,"2020HU0113966",16,02:20:00,2,0,0,0,0,0,22,2,"$50,000 to $74,999",71000,759.984013001781,0
59309,"2020HU0120850",95,02:11:00,1,1,0,0,0,0,27,2,"$75,000 to $99,999",76000,757.393629390841,0
59309,"2020HU0125800",23,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",205000,759.984013001781,0
59309,"2020HU0129302",26,02:20:00,2,0,0,0,0,0,7,2,"$15,000 to $24,999",24200,759.984013001781,0
59309,"2020HU0129907",57,05:41:00,4,1,0,0,0,0,30,5,"$75,000 to $99,999",89700,1638.6374240444,0
59309,"2020HU0131104",13,NA,2,0,0,1,0,0,38,3,"$150,000 to $199,999",161000,945.668989951837,980.08
59309,"2020HU0137471",10,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",111200,759.984013001781,0
59309,"2020HU0139096",6,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",142400,759.984013001781,0
59309,"2020HU0141712",82,01:10:00,1,0,0,0,0,0,16,1,"$35,000 to $49,999",45600,414.536734364608,0
59309,"2020HU0141956",7,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",120000,414.536734364608,0
59309,"2020HU0142531",20,NA,4,1,1,0,0,0,45,5,"$200,000 or more",574000,1929.94411528345,891
59309,"2020HU0149482",4,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",257500,1088.1589277071,0
59309,"2020HU0150683",62,03:21:00,2,1,0,0,0,0,38,3,"$150,000 to $199,999",153000,1085.68628880574,0
59309,"2020HU0151962",14,NA,2,0,0,1,1,0,44,4,"$200,000 or more",210000,1104.85355759724,1960.16
59309,"2020HU0155052",61,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",90000,759.984013001781,0
59309,"2020HU0155231",18,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",140000,414.536734364608,0
59309,"2020HU0156121",34,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",111400,414.536734364608,0
59309,"2020HU0162029",8,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",152100,759.984013001781,0
59309,"2020HU0166680",14,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",98730,759.984013001781,0
59309,"2020HU0170890",34,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",139700,759.984013001781,0
59309,"2020HU0180748",5,02:20:00,2,0,0,0,0,0,22,2,"$50,000 to $74,999",74200,759.984013001781,0
59309,"2020HU0181255",19,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",639000,1088.1589277071,0
59309,"2020HU0181895",37,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",112200,759.984013001781,0
59309,"2020HU0183265",7,01:10:00,1,0,0,0,0,0,41,1,"$200,000 or more",225000,414.536734364608,0
59309,"2020HU0189854",18,04:31:00,3,1,0,0,0,0,44,4,"$200,000 or more",583000,1379.43422035693,0
59309,"2020HU0191302",9,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",167000,759.984013001781,0
59309,"2020HU0193433",9,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59309,"2020HU0194072",7,01:10:00,1,0,0,0,0,0,36,1,"$150,000 to $199,999",179000,414.536734364608,0
59309,"2020HU0198524",29,04:31:00,3,1,0,0,0,0,19,4,"$35,000 to $49,999",39800,1379.43422035693,0
59309,"2020HU0199306",31,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",117900,759.984013001781,0
59309,"2020HU0200989",46,04:40:00,4,0,0,0,0,0,39,4,"$150,000 to $199,999",151000,1381.78911454869,0
59309,"2020HU0204742",15,01:10:00,1,0,0,0,0,0,41,1,"$200,000 or more",240000,414.536734364608,0
59309,"2020HU0206387",14,NA,2,1,1,0,0,0,44,4,"$200,000 or more",226500,1340.62556407666,891
59309,"2020HU0206834",41,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",155000,759.984013001781,0
59309,"2020HU0208078",17,05:41:00,4,1,0,0,0,0,25,5,"$50,000 to $74,999",62400,1638.6374240444,0
59309,"2020HU0210058",8,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",174000,759.984013001781,0
59309,"2020HU0211720",57,05:41:00,4,1,0,0,0,0,35,5,"$100,000 to $149,999",101100,1638.6374240444,0
59309,"2020HU0212561",8,NA,2,0,2,0,0,0,44,4,"$200,000 or more",4e+05,1304.17180198815,1782
59309,"2020HU0216145",10,NA,2,0,2,0,0,0,9,4,"$15,000 to $24,999",18000,1304.17180198815,1782
59309,"2020HU0218121",8,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",95000,759.984013001781,0
59309,"2020HU0220103",5,NA,3,0,2,0,0,0,45,5,"$200,000 or more",254200,1567.13812659406,1782
59309,"2020HU0221116",8,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",131000,414.536734364608,0
59309,"2020HU0225412",6,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",282300,759.984013001781,0
59309,"2020HU0226775",11,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",214000,759.984013001781,0
59309,"2020HU0227420",6,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",216500,759.984013001781,0
59309,"2020HU0227475",19,03:21:00,2,1,0,0,0,0,28,3,"$75,000 to $99,999",92000,1085.68628880574,0
59309,"2020HU0232348",99,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",113000,414.536734364608,0
59309,"2020HU0235818",5,01:10:00,1,0,0,0,0,0,26,1,"$75,000 to $99,999",80000,414.536734364608,0
59309,"2020HU0237727",8,02:20:00,2,0,0,0,0,0,22,2,"$50,000 to $74,999",63000,759.984013001781,0
59309,"2020HU0240500",7,03:30:00,3,0,0,0,0,0,38,3,"$150,000 to $199,999",154000,1088.1589277071,0
59309,"2020HU0247996",20,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",140000,759.984013001781,0
59309,"2020HU0248525",32,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",299400,1088.1589277071,0
59309,"2020HU0252565",19,01:10:00,1,0,0,0,0,0,11,1,"$25,000 to $34,999",26800,414.536734364608,0
59309,"2020HU0254130",14,04:22:00,2,2,0,0,0,0,44,4,"$200,000 or more",236000,1377.07932616517,0
59309,"2020HU0256587",14,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",103500,759.984013001781,0
59309,"2020HU0260768",11,03:20:10,2,0,0,0,1,0,38,3,"$150,000 to $199,999",150500,939.866530663331,980.08
59309,"2020HU0264984",21,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",57000,414.536734364608,0
59309,"2020HU0271727",21,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",140000,759.984013001781,0
59309,"2020HU0275827",11,03:21:00,2,1,0,0,0,0,38,3,"$150,000 to $199,999",150000,1085.68628880574,0
59309,"2020HU0277290",16,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",204000,759.984013001781,0
59309,"2020HU0285636",6,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",50000,414.536734364608,0
59309,"2020HU0289429",11,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",146000,759.984013001781,0
59309,"2020HU0289875",8,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",350500,759.984013001781,0
59309,"2020HU0292032",42,01:10:00,1,0,0,0,0,0,36,1,"$150,000 to $199,999",170000,414.536734364608,0
59309,"2020HU0293347",14,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",221000,1088.1589277071,0
59309,"2020HU0296478",3,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",200200,759.984013001781,0
59309,"2020HU0297058",23,NA,2,0,2,0,0,0,44,4,"$200,000 or more",200400,1304.17180198815,1782
59309,"2020HU0300610",14,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",250000,759.984013001781,0
59309,"2020HU0303682",10,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",87000,759.984013001781,0
59309,"2020HU0304220",10,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",102000,414.536734364608,0
59309,"2020HU0305230",4,NA,3,2,0,1,0,0,30,5,"$75,000 to $99,999",88200,1835.65572177468,980.08
59309,"2020HU0309124",14,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",52000,414.536734364608,0
59309,"2020HU0320381",7,04:22:00,2,2,0,0,0,0,29,4,"$75,000 to $99,999",92000,1377.07932616517,0
59309,"2020HU0335477",13,04:40:00,4,0,0,0,0,0,39,4,"$150,000 to $199,999",185600,1381.78911454869,0
59309,"2020HU0338412",66,NA,1,0,1,0,0,0,32,2,"$100,000 to $149,999",110020,717.294491093483,891
59309,"2020HU0348858",10,01:10:00,1,0,0,0,0,0,16,1,"$35,000 to $49,999",42100,414.536734364608,0
59309,"2020HU0350992",14,NA,2,2,1,0,0,0,45,5,"$200,000 or more",687640,1599.53205109596,891
59309,"2020HU0366202",25,04:20:20,2,0,0,0,2,0,39,4,"$150,000 to $199,999",185000,1099.3274058939,1960.16
59309,"2020HU0366463",61,NA,2,0,2,0,0,0,29,4,"$75,000 to $99,999",81000,1304.17180198815,1782
59309,"2020HU0376356",8,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",292460,759.984013001781,0
59309,"2020HU0377876",7,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",153000,759.984013001781,0
59309,"2020HU0381009",248,02:20:00,2,0,0,0,0,0,12,2,"$25,000 to $34,999",27600,759.984013001781,0
59309,"2020HU0381691",9,05:40:10,4,0,0,0,1,0,35,5,"$100,000 to $149,999",117400,1506.70526191555,980.08
59309,"2020HU0382621",17,04:40:00,4,0,0,0,0,0,44,4,"$200,000 or more",282430,1381.78911454869,0
59309,"2020HU0384074",27,03:20:10,2,0,0,0,1,0,38,3,"$150,000 to $199,999",154000,939.866530663331,980.08
59309,"2020HU0391838",14,04:40:00,4,0,0,0,0,0,44,4,"$200,000 or more",341200,1381.78911454869,0
59309,"2020HU0393805",4,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",292800,759.984013001781,0
59309,"2020HU0396228",59,NA,4,0,2,0,0,0,35,5,"$100,000 to $149,999",103500,1895.31304129937,1782
59309,"2020HU0398789",7,NA,2,1,1,0,0,0,44,4,"$200,000 or more",2e+05,1340.62556407666,891
59309,"2020HU0401623",20,03:30:00,3,0,0,0,0,0,33,3,"$100,000 to $149,999",149110,1088.1589277071,0
59309,"2020HU0403739",171,NA,2,0,1,0,0,0,43,3,"$200,000 or more",236790,1047.40983861281,891
59309,"2020HU0404384",28,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",76000,759.984013001781,0
59309,"2020HU0404721",10,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",118000,759.984013001781,0
59309,"2020HU0407040",44,04:22:00,2,2,0,0,0,0,29,4,"$75,000 to $99,999",86500,1377.07932616517,0
59309,"2020HU0410296",29,04:31:00,3,1,0,0,0,0,44,4,"$200,000 or more",230400,1379.43422035693,0
59309,"2020HU0413409",15,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",223000,759.984013001781,0
59309,"2020HU0415650",55,NA,2,0,1,0,0,0,13,3,"$25,000 to $34,999",34000,1047.40983861281,891
59309,"2020HU0417243",28,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",401300,759.984013001781,0
59309,"2020HU0417871",55,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",318000,759.984013001781,0
59309,"2020HU0420716",17,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",78000,759.984013001781,0
59309,"2020HU0428139",1,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",0,414.536734364608,0
59309,"2020HU0428803",31,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",143000,414.536734364608,0
59309,"2020HU0432692",21,03:21:00,2,1,0,0,0,0,18,3,"$35,000 to $49,999",42120,1085.68628880574,0
59309,"2020HU0433839",43,08:53:00,5,3,0,0,0,0,35,5,"$100,000 to $149,999",140000,2618.68786919599,0
59309,"2020HU0435091",15,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",140000,414.536734364608,0
59309,"2020HU0438537",33,03:20:10,2,0,0,0,1,0,38,3,"$150,000 to $199,999",180400,939.866530663331,980.08
59309,"2020HU0445375",29,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",240700,759.984013001781,0
59309,"2020HU0448250",2,01:10:00,1,0,0,0,0,0,16,1,"$35,000 to $49,999",35000,414.536734364608,0
59309,"2020HU0452333",9,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",272400,759.984013001781,0
59309,"2020HU0459233",9,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",165000,759.984013001781,0
59309,"2020HU0460596",40,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",64000,414.536734364608,0
59309,"2020HU0461054",20,NA,2,0,1,1,0,1,45,5,"$200,000 or more",2e+05,1330.17925344199,2984.84
59309,"2020HU0462029",16,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",54000,414.536734364608,0
59309,"2020HU0463599",19,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",274200,759.984013001781,0
59309,"2020HU0466809",14,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",72000,414.536734364608,0
59309,"2020HU0467265",14,NA,2,1,2,0,1,0,40,5,"$150,000 to $199,999",165000,1758.90658020617,2762.08
59309,"2020HU0470229",32,04:21:01,2,1,0,0,0,1,39,4,"$150,000 to $199,999",167500,1226.89987390907,1113.76
59309,"2020HU0495805",6,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",314400,759.984013001781,0
59309,"2020HU0499783",13,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",68170,414.536734364608,0
59309,"2020HU0504769",67,03:20:10,2,0,0,0,1,0,38,3,"$150,000 to $199,999",176000,939.866530663331,980.08
59309,"2020HU0506607",36,03:21:00,2,1,0,0,0,0,38,3,"$150,000 to $199,999",153000,1085.68628880574,0
59309,"2020HU0508296",10,01:10:00,1,0,0,0,0,0,36,1,"$150,000 to $199,999",150000,414.536734364608,0
59309,"2020HU0510678",19,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",307000,759.984013001781,0
59309,"2020HU0511736",13,NA,2,0,0,2,0,0,44,4,"$200,000 or more",579000,1110.37970930058,1960.16
59309,"2020HU0513056",12,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",279000,759.984013001781,0
59309,"2020HU0516917",18,01:10:00,1,0,0,0,0,0,41,1,"$200,000 or more",235000,414.536734364608,0
59309,"2020HU0520395",17,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",110000,414.536734364608,0
59309,"2020HU0523324",25,05:41:00,4,1,0,0,0,0,10,5,"$15,000 to $24,999",19800,1638.6374240444,0
59309,"2020HU0529451",18,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",105600,759.984013001781,0
59309,"2020HU0542449",19,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",161000,759.984013001781,0
59309,"2020HU0543537",13,01:10:00,1,0,0,0,0,0,36,1,"$150,000 to $199,999",199000,414.536734364608,0
59309,"2020HU0559709",19,04:31:00,3,1,0,0,0,0,29,4,"$75,000 to $99,999",92300,1379.43422035693,0
59309,"2020HU0562084",18,04:31:00,3,1,0,0,0,0,19,4,"$35,000 to $49,999",47000,1379.43422035693,0
59309,"2020HU0562669",10,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",114100,414.536734364608,0
59309,"2020HU0574582",10,NA,2,0,1,1,0,0,29,4,"$75,000 to $99,999",86000,1207.27575564437,1871.08
59309,"2020HU0576011",49,03:20:10,2,0,0,0,1,0,18,3,"$35,000 to $49,999",42400,939.866530663331,980.08
59309,"2020HU0579558",18,01:10:00,1,0,0,0,0,0,41,1,"$200,000 or more",225000,414.536734364608,0
59309,"2020HU0582829",20,02:20:00,2,0,0,0,0,0,22,2,"$50,000 to $74,999",50010,759.984013001781,0
59309,"2020HU0583998",74,04:40:00,4,0,0,0,0,0,44,4,"$200,000 or more",323000,1381.78911454869,0
59309,"2020HU0587118",7,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",360000,759.984013001781,0
59309,"2020HU0592113",13,02:11:00,1,1,0,0,0,0,32,2,"$100,000 to $149,999",140000,757.393629390841,0
59309,"2020HU0592654",18,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",106600,414.536734364608,0
59309,"2020HU0598929",128,02:20:00,2,0,0,0,0,0,2,2,"Less than $15,000",10600,759.984013001781,0
59309,"2020HU0609725",9,04:40:00,4,0,0,0,0,0,34,4,"$100,000 to $149,999",148600,1381.78911454869,0
59309,"2020HU0613244",24,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",195000,759.984013001781,0
59309,"2020HU0620999",14,01:10:00,1,0,0,0,0,0,31,1,"$100,000 to $149,999",128000,414.536734364608,0
59309,"2020HU0623466",13,03:30:00,3,0,0,0,0,0,33,3,"$100,000 to $149,999",125100,1088.1589277071,0
59309,"2020HU0625299",21,01:10:00,1,0,0,0,0,0,36,1,"$150,000 to $199,999",191400,414.536734364608,0
59309,"2020HU0626144",43,02:20:00,2,0,0,0,0,0,12,2,"$25,000 to $34,999",26700,759.984013001781,0
59309,"2020HU0644868",146,05:23:00,2,3,0,0,0,0,45,5,"$200,000 or more",228000,1634.16312508005,0
59309,"2020HU0646045",13,02:20:00,2,0,0,0,0,0,17,2,"$35,000 to $49,999",41000,759.984013001781,0
59309,"2020HU0648595",20,01:10:00,1,0,0,0,0,0,36,1,"$150,000 to $199,999",159700,414.536734364608,0
59309,"2020HU0658864",8,02:20:00,2,0,0,0,0,0,17,2,"$35,000 to $49,999",35000,759.984013001781,0
59309,"2020HU0660353",13,03:30:00,3,0,0,0,0,0,38,3,"$150,000 to $199,999",171600,1088.1589277071,0
59309,"2020HU0663846",16,NA,2,0,1,0,0,0,43,3,"$200,000 or more",236000,1047.40983861281,891
59309,"2020HU0664847",12,01:10:00,1,0,0,0,0,0,26,1,"$75,000 to $99,999",86000,414.536734364608,0
59309,"2020HU0671769",9,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",125400,759.984013001781,0
59309,"2020HU0673950",21,02:11:00,1,1,0,0,0,0,32,2,"$100,000 to $149,999",120000,757.393629390841,0
59309,"2020HU0677116",16,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",1e+05,759.984013001781,0
59309,"2020HU0677974",8,03:21:00,2,1,0,0,0,0,43,3,"$200,000 or more",310000,1085.68628880574,0
59309,"2020HU0678401",9,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",59300,414.536734364608,0
59309,"2020HU0679917",17,04:40:00,4,0,0,0,0,0,44,4,"$200,000 or more",345400,1381.78911454869,0
59309,"2020HU0679961",4,01:10:00,1,0,0,0,0,0,41,1,"$200,000 or more",261020,414.536734364608,0
59309,"2020HU0683139",76,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",166000,759.984013001781,0
59309,"2020HU0684752",8,01:10:00,1,0,0,0,0,0,36,1,"$150,000 to $199,999",166000,414.536734364608,0
59309,"2020HU0687469",8,05:50:00,5,0,0,0,0,0,45,5,"$200,000 or more",219700,1640.87457352657,0
59309,"2020HU0687679",83,04:22:00,2,2,0,0,0,0,34,4,"$100,000 to $149,999",140000,1377.07932616517,0
59309,"2020HU0691645",25,01:10:00,1,0,0,0,0,0,6,1,"$15,000 to $24,999",16300,414.536734364608,0
59309,"2020HU0697255",39,05:23:00,2,3,0,0,0,0,35,5,"$100,000 to $149,999",142800,1634.16312508005,0
59309,"2020HU0698095",6,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",597000,1088.1589277071,0
59309,"2020HU0704036",199,01:10:00,1,0,0,0,0,0,11,1,"$25,000 to $34,999",33800,414.536734364608,0
59309,"2020HU0705910",13,06:41:10,4,1,0,0,1,0,35,5,"$100,000 to $149,999",111300,1832.64302713869,980.08
59309,"2020HU0706489",44,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",240800,759.984013001781,0
59309,"2020HU0711305",18,04:31:00,3,1,0,0,0,0,34,4,"$100,000 to $149,999",110400,1379.43422035693,0
59309,"2020HU0713420",19,04:31:00,3,1,0,0,0,0,39,4,"$150,000 to $199,999",152000,1379.43422035693,0
59309,"2020HU0716321",8,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",108000,759.984013001781,0
59309,"2020HU0718604",18,03:30:00,3,0,0,0,0,0,43,3,"$200,000 or more",245800,1088.1589277071,0
59309,"2020HU0718953",8,NA,2,0,1,0,1,0,39,4,"$150,000 to $199,999",165000,1201.74960394103,1871.08
59309,"2020HU0723351",82,03:21:00,2,1,0,0,0,0,43,3,"$200,000 or more",251700,1085.68628880574,0
59309,"2020HU0727019",60,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",51000,414.536734364608,0
59309,"2020HU0734071",14,03:20:01,2,0,0,0,0,1,33,3,"$100,000 to $149,999",123000,927.99786393684,1113.76
59309,"2020HU0734611",13,NA,2,1,1,0,0,0,44,4,"$200,000 or more",315000,1340.62556407666,891
59309,"2020HU0735900",9,NA,3,3,2,0,0,0,40,5,"$150,000 to $199,999",181500,2544.95142226347,1782
59309,"2020HU0736584",13,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",11800,414.536734364608,0
59309,"2020HU0738424",37,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",197030,759.984013001781,0
59309,"2020HU0746577",19,02:20:00,2,0,0,0,0,0,27,2,"$75,000 to $99,999",81300,759.984013001781,0
59309,"2020HU0747355",15,01:10:00,1,0,0,0,0,0,26,1,"$75,000 to $99,999",80000,414.536734364608,0
59309,"2020HU0749783",24,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",12900,414.536734364608,0
59309,"2020HU0756964",13,04:40:00,4,0,0,0,0,0,44,4,"$200,000 or more",600900,1381.78911454869,0
59309,"2020HU0763808",18,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",181100,759.984013001781,0
59309,"2020HU0765288",16,NA,2,1,1,0,0,0,44,4,"$200,000 or more",229000,1340.62556407666,891
59309,"2020HU0765790",7,01:10:00,1,0,0,0,0,0,1,1,"Less than $15,000",3000,414.536734364608,0
59309,"2020HU0771281",9,06:24:00,2,4,0,0,0,0,40,5,"$150,000 to $199,999",164600,1960.10089030318,0
59309,"2020HU0776314",26,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",51000,414.536734364608,0
59309,"2020HU0780094",34,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",216500,759.984013001781,0
59309,"2020HU0783834",31,03:12:00,1,2,0,0,0,0,8,3,"$15,000 to $24,999",24000,1083.21364990439,0
59309,"2020HU0787139",15,04:31:00,3,1,0,0,0,0,29,4,"$75,000 to $99,999",94000,1379.43422035693,0
59309,"2020HU0788963",17,02:20:00,2,0,0,0,0,0,37,2,"$150,000 to $199,999",150000,759.984013001781,0
59309,"2020HU0795164",12,02:20:00,2,0,0,0,0,0,32,2,"$100,000 to $149,999",110000,759.984013001781,0
59309,"2020HU0801352",9,01:10:00,1,0,0,0,0,0,16,1,"$35,000 to $49,999",39700,414.536734364608,0
59309,"2020HU0802903",20,01:10:00,1,0,0,0,0,0,21,1,"$50,000 to $74,999",70000,414.536734364608,0
59309,"2020HU0803967",16,04:31:00,3,1,0,0,0,0,29,4,"$75,000 to $99,999",81700,1379.43422035693,0
59309,"2020HU0804022",14,NA,2,0,1,0,0,0,18,3,"$35,000 to $49,999",41000,1047.40983861281,891
59309,"2020HU0804850",21,01:10:00,1,0,0,0,0,0,16,1,"$35,000 to $49,999",35000,414.536734364608,0
59309,"2020HU0805193",7,01:10:00,1,0,0,0,0,0,36,1,"$150,000 to $199,999",160000,414.536734364608,0
59309,"2020HU0807597",12,NA,2,2,1,0,0,0,45,5,"$200,000 or more",230000,1599.53205109596,891
59309,"2020HU0808617",58,NA,1,0,1,1,0,0,3,3,"Less than $15,000",20,904.919900857552,1871.08
59309,"2020HU0813704",14,02:20:00,2,0,0,0,0,0,42,2,"$200,000 or more",230000,759.984013001781,0
